q1_len,q2_len,q1_words,q2_words,common_words,total_words,words_share,token_set,token_sort,partial_token_set,partial_token_sort
21,27,3,3,1,6,0.17,55,50,100,57
21,15,4,3,3,7,0.43,100,83,100,100
26,22,4,4,3,8,0.38,81,62,100,59
32,42,5,5,0,10,0.0,51,51,44,44
66,29,9,5,4,14,0.29,93,59,100,72
53,28,7,4,0,11,0.0,17,17,39,39
24,21,4,4,0,8,0.0,22,22,34,34
16,9,2,1,1,3,0.33,100,72,100,100
30,28,4,4,3,8,0.38,93,93,100,89
44,44,4,4,4,8,0.5,100,100,100,100
56,32,9,5,2,13,0.15,51,50,100,62
38,29,6,5,3,11,0.27,77,54,100,68
31,35,4,5,3,9,0.33,89,82,100,87
59,68,8,10,4,18,0.22,82,82,100,82
23,23,3,3,3,6,0.5,100,100,100,100
44,30,7,5,3,10,0.3,88,73,100,60
43,28,5,4,3,9,0.33,86,65,100,89
52,52,7,8,3,12,0.25,76,62,100,74
32,20,6,4,3,10,0.3,82,62,100,80
26,34,3,4,0,7,0.0,43,43,46,46
32,3,4,1,1,5,0.2,100,17,100,100
17,11,3,2,2,5,0.4,100,79,100,100
58,46,7,6,4,12,0.33,79,69,100,65
14,14,3,3,3,6,0.5,100,100,100,100
47,69,8,10,3,18,0.17,58,50,100,63
69,33,11,4,2,15,0.13,50,35,100,45
29,17,5,3,2,8,0.25,87,65,100,71
42,16,8,3,3,11,0.27,100,55,100,75
19,15,3,2,1,5,0.2,82,82,100,97
36,35,5,5,4,10,0.4,89,79,100,79
31,29,5,5,2,9,0.22,76,63,100,68
11,14,2,3,1,5,0.2,71,48,100,55
36,64,7,10,2,17,0.12,44,44,100,47
94,75,13,11,2,24,0.08,32,44,100,49
19,14,4,3,1,7,0.14,36,36,100,57
26,17,4,3,3,7,0.43,100,79,100,76
58,24,8,5,2,13,0.15,63,37,100,54
44,39,5,5,3,10,0.3,78,70,100,72
27,35,5,5,2,10,0.2,62,48,100,41
110,42,14,7,1,19,0.05,35,32,100,41
67,36,10,5,0,15,0.0,31,31,34,34
57,54,8,8,7,16,0.44,94,86,100,83
35,19,4,3,1,7,0.14,59,41,100,61
16,52,3,7,0,10,0.0,21,21,27,27
92,92,11,11,11,22,0.5,100,100,100,100
75,51,11,9,3,20,0.15,49,52,100,51
11,11,2,2,2,4,0.5,100,100,100,100
35,29,5,5,3,10,0.3,72,72,100,69
29,12,3,2,1,5,0.2,67,49,100,67
61,78,8,11,8,19,0.42,100,88,100,87
11,17,2,3,2,5,0.4,100,79,100,100
48,47,8,7,3,15,0.2,57,55,100,55
28,29,5,5,1,10,0.1,60,60,100,62
12,19,2,3,2,5,0.4,100,77,100,100
35,20,5,3,0,8,0.0,36,36,50,50
9,9,2,2,2,4,0.5,100,100,100,100
62,77,10,9,0,19,0.0,26,26,30,30
61,61,7,7,7,14,0.5,100,100,100,100
39,65,6,9,5,15,0.33,90,71,100,77
65,59,9,9,5,18,0.28,76,61,100,63
7,13,1,2,1,3,0.33,100,70,100,100
21,15,4,3,3,7,0.43,100,83,100,100
26,56,3,7,2,10,0.2,84,56,100,69
30,26,6,5,2,11,0.18,71,61,100,65
39,29,6,5,3,6,0.5,100,85,100,100
61,31,10,5,0,15,0.0,22,22,32,32
96,47,13,6,4,17,0.24,85,59,100,53
57,37,8,5,1,13,0.08,51,51,100,57
83,55,13,10,3,23,0.13,47,35,100,45
71,84,11,14,0,24,0.0,26,26,26,26
20,19,3,3,2,6,0.33,82,62,100,77
16,16,3,3,3,6,0.5,100,100,100,100
32,61,5,7,2,9,0.22,63,56,100,59
58,36,9,5,0,14,0.0,23,23,36,36
28,26,3,4,0,7,0.0,15,15,27,27
21,45,4,7,3,11,0.27,89,52,100,89
22,21,3,3,2,6,0.33,70,70,100,67
37,62,6,10,4,16,0.25,79,63,100,81
42,67,6,10,3,16,0.19,65,57,100,71
29,21,5,3,0,8,0.0,52,52,52,52
18,19,2,2,1,4,0.25,92,92,100,89
25,26,3,3,2,6,0.33,98,98,100,96
41,25,6,4,3,10,0.3,84,61,100,80
36,30,5,4,4,9,0.44,100,91,100,100
23,46,3,6,0,9,0.0,20,20,30,30
13,19,2,3,2,5,0.4,100,81,100,100
49,47,8,8,4,16,0.25,71,58,100,60
13,20,2,3,2,5,0.4,100,79,100,100
27,12,4,3,2,7,0.29,74,36,100,42
79,45,11,6,2,16,0.12,58,34,100,43
30,35,5,6,1,11,0.09,58,55,100,57
83,39,12,6,0,17,0.0,12,11,35,31
43,14,9,3,2,11,0.18,67,32,100,48
10,48,2,8,2,10,0.2,100,34,100,80
17,26,4,5,3,9,0.33,87,60,100,65
22,47,5,7,0,11,0.0,17,14,21,27
43,37,6,7,3,13,0.23,68,52,100,54
45,82,5,13,0,17,0.0,21,20,30,30
26,13,5,3,3,8,0.38,100,67,100,62
38,19,6,3,0,9,0.0,21,21,42,42
62,64,8,9,3,17,0.18,63,59,100,58
29,26,5,5,3,10,0.3,70,51,100,50
49,68,6,9,2,15,0.13,55,55,100,59
30,29,5,5,4,10,0.4,93,88,100,90
37,30,5,4,2,9,0.22,70,57,100,63
15,20,2,3,1,5,0.2,64,57,100,60
19,23,3,4,2,7,0.29,86,86,100,97
31,25,4,3,2,7,0.29,78,64,100,76
45,81,6,12,0,18,0.0,33,33,33,33
65,66,8,8,7,16,0.44,93,85,100,85
16,12,3,2,2,5,0.4,100,86,100,100
9,9,3,3,2,4,0.5,100,100,100,100
41,34,6,5,3,10,0.3,82,77,100,82
39,39,4,4,4,8,0.5,100,100,100,100
16,9,2,2,1,4,0.25,71,64,100,78
23,28,4,6,3,10,0.3,85,71,100,78
57,63,7,7,4,13,0.31,77,60,100,61
24,21,3,3,2,6,0.33,55,49,100,47
31,51,5,8,4,13,0.31,91,68,100,71
19,26,3,4,2,7,0.29,84,80,100,95
14,22,2,3,2,5,0.4,100,78,100,100
28,28,3,3,3,6,0.5,100,100,100,100
60,59,8,8,7,16,0.44,94,91,100,90
14,10,3,2,2,5,0.4,100,83,100,100
28,35,4,5,3,9,0.33,88,76,100,71
8,34,2,5,1,7,0.14,67,33,100,75
81,39,10,8,3,17,0.18,51,30,100,46
21,19,4,4,1,8,0.12,45,50,100,54
18,46,3,8,3,11,0.27,100,56,100,72
65,68,9,9,7,16,0.44,95,89,100,88
21,18,4,4,3,8,0.38,84,67,100,71
25,28,3,4,0,7,0.0,68,68,72,72
33,40,5,6,5,11,0.45,100,90,100,82
95,56,13,8,3,19,0.16,76,53,100,52
30,29,4,4,3,8,0.38,86,81,100,79
32,27,5,4,4,9,0.44,100,92,100,81
47,27,6,4,2,10,0.2,62,51,100,70
50,27,7,4,4,10,0.4,100,70,100,74
21,18,2,2,1,4,0.25,77,77,100,83
26,19,3,3,2,6,0.33,84,84,100,79
10,20,2,3,1,5,0.2,67,67,100,70
35,17,4,3,1,7,0.14,45,27,100,52
26,21,4,3,2,7,0.29,80,77,100,67
24,49,4,6,0,10,0.0,16,16,31,31
70,40,11,7,3,16,0.19,56,51,100,52
31,94,6,14,3,18,0.17,65,42,100,68
15,15,2,2,2,4,0.5,100,100,100,100
33,31,6,5,2,11,0.18,69,59,100,60
48,29,8,6,2,13,0.15,47,47,100,55
39,28,4,4,2,8,0.25,81,72,100,86
56,65,9,9,4,18,0.22,65,58,100,62
37,26,5,4,0,9,0.0,13,13,27,27
23,23,4,4,2,8,0.25,65,61,100,61
27,16,4,2,1,6,0.17,74,74,100,94
48,30,7,5,3,12,0.25,74,74,100,80
66,44,9,6,4,14,0.29,89,62,100,59
34,28,6,5,1,11,0.09,52,48,100,58
37,17,7,4,3,10,0.3,100,52,100,59
21,28,3,4,3,7,0.43,100,86,100,100
29,36,4,5,3,9,0.33,91,80,100,90
45,46,6,7,3,12,0.25,73,70,100,71
103,34,14,5,5,18,0.28,100,50,100,62
47,48,6,6,5,12,0.42,91,82,100,81
11,26,2,4,2,6,0.33,100,59,100,100
31,20,5,4,2,9,0.22,67,51,100,60
21,23,4,4,2,8,0.25,69,59,100,68
13,21,2,3,2,5,0.4,100,76,100,77
79,81,10,11,4,20,0.2,64,60,100,61
85,105,11,16,4,27,0.15,52,46,100,51
30,29,5,5,3,10,0.3,85,85,100,83
34,19,5,3,2,8,0.25,77,72,100,79
25,31,5,5,2,9,0.22,71,64,100,69
13,42,2,6,2,8,0.25,100,47,100,100
36,36,6,6,5,12,0.42,97,89,100,89
26,40,5,6,4,11,0.36,89,64,100,69
50,87,6,11,0,17,0.0,29,29,35,35
48,24,8,4,3,12,0.25,83,56,100,71
38,67,6,10,2,16,0.12,57,42,100,55
15,41,3,7,2,10,0.2,85,43,100,80
16,38,3,6,2,9,0.22,67,41,100,73
48,37,7,5,4,12,0.33,88,68,100,70
29,29,5,5,5,10,0.5,100,100,100,100
51,22,8,4,3,12,0.25,90,49,100,64
40,30,6,4,0,9,0.0,12,11,17,26
15,28,2,4,0,6,0.0,42,42,40,40
20,71,3,10,2,13,0.15,71,26,100,55
92,94,12,12,11,24,0.46,96,91,100,90
20,30,3,4,2,7,0.29,82,80,100,100
44,29,6,5,2,11,0.18,66,66,100,72
21,26,4,4,2,8,0.25,65,43,100,65
19,14,3,2,2,5,0.4,100,85,100,100
18,18,2,2,2,4,0.5,100,100,100,100
60,69,9,9,1,18,0.06,36,37,100,40
20,23,4,4,2,8,0.25,74,74,100,65
43,23,6,4,1,10,0.1,56,39,100,57
18,24,3,3,2,6,0.33,84,81,100,67
18,18,2,2,1,4,0.25,89,72,100,72
23,23,4,4,4,8,0.5,100,100,100,100
8,31,1,4,1,5,0.2,100,41,100,100
26,17,3,2,2,5,0.4,100,79,100,100
37,22,5,4,2,8,0.25,83,61,100,67
61,24,10,5,4,15,0.27,91,52,100,71
23,17,4,3,3,7,0.43,100,85,100,76
20,54,3,8,3,11,0.27,100,54,100,60
16,29,3,5,2,8,0.25,81,58,100,81
44,83,7,12,5,19,0.26,83,58,100,68
12,12,2,2,2,4,0.5,100,100,100,100
17,10,3,2,2,5,0.4,100,74,100,100
33,34,4,6,2,9,0.22,63,54,100,58
26,48,3,6,2,9,0.22,82,62,100,62
29,22,6,5,3,11,0.27,82,82,100,95
31,31,4,5,3,9,0.33,81,81,100,81
38,46,5,6,5,11,0.45,100,90,100,92
55,61,10,13,3,13,0.23,79,62,100,62
59,29,9,5,3,13,0.23,88,52,100,76
27,24,5,4,2,9,0.22,55,47,100,59
24,40,3,4,0,7,0.0,50,50,58,58
24,15,3,2,2,4,0.5,100,77,100,100
21,24,4,5,2,8,0.25,64,49,100,44
30,24,5,4,3,9,0.33,89,89,100,79
24,16,4,3,3,7,0.43,100,80,100,75
25,19,4,3,3,7,0.43,100,86,100,68
35,64,5,10,3,15,0.2,68,59,100,68
47,36,8,6,4,13,0.31,78,70,100,65
51,72,7,11,2,18,0.11,55,49,100,59
31,31,4,4,3,8,0.38,90,81,100,81
36,23,5,4,2,9,0.22,76,58,100,74
52,29,7,5,0,12,0.0,27,27,31,31
32,21,4,3,3,7,0.43,100,79,100,90
18,38,3,5,1,8,0.12,43,32,100,44
22,31,3,5,3,8,0.38,100,83,100,82
34,28,4,4,3,8,0.38,88,81,100,68
50,50,7,7,4,14,0.29,73,64,100,70
26,46,4,7,2,10,0.2,64,58,100,65
25,25,4,4,4,8,0.5,100,100,100,100
23,21,3,4,2,7,0.29,76,73,100,67
54,64,8,9,2,17,0.12,54,54,100,56
30,106,4,17,2,21,0.1,54,28,100,60
17,17,3,3,3,6,0.5,100,100,100,100
41,40,5,5,4,10,0.4,87,86,100,85
12,18,2,3,2,5,0.4,100,80,100,100
55,21,7,3,3,10,0.3,100,55,100,81
68,67,8,8,5,12,0.42,92,93,100,93
27,20,4,3,1,7,0.14,60,43,100,50
15,15,2,2,2,4,0.5,100,100,100,100
20,16,3,2,2,5,0.4,100,89,100,100
19,19,4,4,4,8,0.5,100,100,100,100
24,24,3,3,2,6,0.33,88,83,100,83
62,54,9,8,3,17,0.18,60,55,100,59
21,17,3,3,2,6,0.33,87,68,100,87
50,46,7,7,6,14,0.43,93,83,100,93
24,35,3,5,3,8,0.38,100,81,100,75
26,47,5,8,5,13,0.38,100,71,100,65
36,33,5,6,3,10,0.3,83,72,100,85
37,34,5,5,1,10,0.1,45,45,100,47
27,42,4,6,2,10,0.2,67,67,100,70
21,36,3,5,3,8,0.38,100,74,100,81
24,43,3,6,3,9,0.33,100,72,100,100
24,45,5,8,4,13,0.31,96,67,100,79
12,42,2,7,0,8,0.0,24,26,42,50
17,23,2,3,1,5,0.2,80,80,100,97
64,59,11,9,3,20,0.15,57,54,100,59
43,39,5,5,4,10,0.4,95,88,100,82
83,41,15,9,4,15,0.27,90,60,100,66
24,69,4,10,2,14,0.14,77,45,100,55
23,36,3,5,2,8,0.25,85,64,100,78
31,42,3,4,3,7,0.43,100,85,100,81
20,85,3,13,2,14,0.14,62,36,100,60
16,16,3,3,3,6,0.5,100,100,100,100
24,24,5,5,4,10,0.4,88,79,100,88
37,47,8,8,3,16,0.19,69,67,100,62
21,21,4,4,4,8,0.5,100,100,100,100
29,29,4,3,0,7,0.0,59,59,63,63
39,39,6,6,5,12,0.42,90,79,100,79
12,21,2,2,0,4,0.0,48,48,70,70
29,22,4,3,3,7,0.43,100,86,100,100
38,35,5,5,2,9,0.22,74,68,100,71
38,33,5,5,2,10,0.2,59,54,100,63
25,21,4,3,3,7,0.43,100,91,100,100
16,16,3,3,3,6,0.5,100,100,100,100
20,41,3,6,3,9,0.33,100,66,100,85
95,66,11,9,0,17,0.0,27,26,32,32
26,16,3,2,1,5,0.2,76,76,100,88
34,54,6,8,3,14,0.21,69,48,100,53
74,16,10,3,0,13,0.0,18,18,31,31
14,10,2,2,1,4,0.25,83,83,100,60
69,39,10,5,1,15,0.07,52,52,100,49
32,19,5,3,2,8,0.25,85,63,100,84
28,22,4,3,0,7,0.0,56,56,64,64
31,25,4,4,3,8,0.38,89,79,100,88
35,38,4,4,2,8,0.25,66,66,100,60
77,37,10,5,1,15,0.07,51,51,100,73
22,20,4,4,2,8,0.25,95,95,100,95
50,32,9,7,5,16,0.31,81,66,100,77
33,25,5,4,3,9,0.33,89,69,100,72
44,44,6,6,3,11,0.27,76,70,100,70
20,37,3,5,3,8,0.38,100,70,100,100
48,30,7,6,3,13,0.23,67,67,100,73
51,31,8,5,3,13,0.23,68,51,100,52
70,52,9,9,4,16,0.25,73,56,100,63
49,54,8,9,1,17,0.06,31,41,100,43
22,26,4,4,2,8,0.25,71,62,100,68
18,18,2,2,2,4,0.5,100,100,100,100
37,42,5,6,4,9,0.44,100,94,100,89
31,44,4,6,4,10,0.4,100,83,100,100
40,64,6,8,2,12,0.17,57,52,100,57
61,39,9,7,6,16,0.38,93,72,100,67
7,7,2,2,2,4,0.5,100,100,100,100
24,26,4,4,2,8,0.25,76,72,100,75
76,53,12,8,4,19,0.21,68,60,100,68
24,28,4,4,3,8,0.38,86,69,100,75
58,31,9,4,0,13,0.0,27,27,17,17
16,15,3,3,2,6,0.33,80,77,100,73
24,45,4,7,0,11,0.0,32,32,36,36
19,12,3,2,2,5,0.4,100,77,100,75
41,34,5,4,3,9,0.33,91,91,100,82
20,24,4,4,2,8,0.25,77,77,100,65
6,0,1,1,0,2,0.0,0,0,0,0
34,46,5,6,0,11,0.0,32,32,35,35
24,23,4,4,3,8,0.38,98,98,100,100
23,6,3,1,1,4,0.25,100,41,100,100
16,22,2,3,0,5,0.0,58,58,62,62
64,61,8,8,3,16,0.19,61,54,100,54
34,37,4,4,2,8,0.25,67,59,100,59
44,73,5,14,0,18,0.0,20,19,32,32
30,18,5,3,2,8,0.25,84,54,100,84
29,32,4,5,3,9,0.33,84,69,100,72
22,67,3,9,2,12,0.17,74,45,100,50
26,19,4,3,2,7,0.29,88,80,100,89
50,34,7,5,5,12,0.42,100,81,100,74
84,34,13,5,0,17,0.0,14,14,41,38
22,23,3,3,2,6,0.33,81,84,100,86
31,34,5,5,3,10,0.3,83,77,100,77
37,22,6,4,3,10,0.3,87,58,100,87
63,43,8,6,4,14,0.29,75,64,100,81
14,20,2,3,1,5,0.2,76,76,100,71
22,23,4,4,3,8,0.38,98,98,100,95
42,61,5,7,4,12,0.33,92,78,100,90
112,67,13,9,2,22,0.09,42,40,100,51
32,42,4,5,3,8,0.38,88,78,100,81
78,79,13,13,2,25,0.08,46,46,100,45
27,11,4,2,2,6,0.33,100,58,100,100
86,85,14,13,3,27,0.11,62,63,100,64
88,68,9,8,3,16,0.19,58,53,100,57
52,52,9,9,9,18,0.5,100,100,100,100
14,22,3,5,2,8,0.25,78,72,100,93
54,86,9,15,2,23,0.09,44,41,100,44
33,35,5,5,4,10,0.4,88,88,100,89
66,63,10,10,9,20,0.45,93,85,100,87
67,68,9,11,0,20,0.0,34,34,39,39
58,31,7,5,3,12,0.25,85,65,100,81
37,26,6,4,3,10,0.3,79,63,100,73
41,27,6,4,2,10,0.2,65,38,100,48
33,40,4,5,2,9,0.22,74,74,100,76
33,37,5,6,3,11,0.27,69,60,100,66
50,24,6,4,1,10,0.1,45,43,100,58
30,46,5,7,4,12,0.33,89,68,100,73
16,26,3,4,2,7,0.29,81,52,100,69
38,28,5,4,2,9,0.22,63,48,100,57
27,27,4,4,4,8,0.5,100,100,100,100
70,43,10,6,0,14,0.0,22,19,36,35
97,67,15,9,3,18,0.17,57,56,100,69
22,36,3,5,2,8,0.25,81,76,100,77
17,29,3,4,2,7,0.29,87,57,100,87
28,30,5,5,4,10,0.4,90,79,100,82
23,17,4,3,2,7,0.29,69,45,100,58
29,34,5,5,3,10,0.3,84,83,100,86
91,47,14,7,1,17,0.06,35,32,100,36
40,28,6,4,1,10,0.1,47,53,100,64
18,28,3,5,2,8,0.25,76,57,100,74
17,18,2,2,1,4,0.25,91,91,100,88
43,42,6,6,5,12,0.42,91,82,100,91
47,22,6,3,1,9,0.11,61,61,100,82
34,39,5,6,4,11,0.36,83,66,100,77
49,45,6,6,5,12,0.42,90,87,100,82
64,65,8,8,6,14,0.43,93,91,100,92
24,42,4,8,1,11,0.09,43,42,100,50
23,23,4,4,4,8,0.5,100,100,100,100
23,29,3,4,1,7,0.14,88,85,100,96
53,24,9,5,0,14,0.0,26,26,42,42
34,49,4,6,2,10,0.2,67,55,100,68
75,57,11,9,4,17,0.24,63,55,100,61
27,27,4,4,4,8,0.5,100,100,100,100
21,23,4,4,3,8,0.38,83,68,100,62
27,29,4,5,2,9,0.22,75,68,100,75
27,69,4,8,2,12,0.17,77,48,100,63
44,45,6,6,5,12,0.42,95,92,100,91
29,52,5,8,3,12,0.25,82,69,100,62
22,40,4,6,3,8,0.38,87,68,100,64
48,37,6,7,0,13,0.0,33,33,38,38
35,30,5,4,3,9,0.33,80,80,100,70
33,20,5,3,3,8,0.38,100,75,100,80
38,31,6,5,2,11,0.18,59,52,100,58
17,19,4,4,2,8,0.25,94,94,100,88
27,145,4,19,2,23,0.09,71,28,100,70
21,22,4,4,2,8,0.25,79,79,100,81
18,36,4,7,3,11,0.27,71,67,100,89
45,37,6,7,2,12,0.17,58,44,100,59
18,25,3,3,1,6,0.17,79,56,100,67
10,29,2,6,1,7,0.14,67,46,100,70
29,35,6,7,6,13,0.46,100,91,100,83
49,35,6,5,0,11,0.0,26,26,30,30
34,22,5,4,4,9,0.44,100,79,100,100
23,13,4,3,2,7,0.29,82,72,100,85
31,26,5,4,3,9,0.33,76,56,100,76
38,67,6,11,3,17,0.18,69,48,100,61
47,85,6,12,0,17,0.0,32,33,38,40
35,28,5,4,3,9,0.33,89,89,100,86
21,17,3,3,2,6,0.33,87,68,100,76
85,102,11,18,0,24,0.0,25,25,27,23
25,51,4,7,3,11,0.27,86,61,100,52
54,55,8,10,0,16,0.0,23,20,33,26
31,33,4,4,3,8,0.38,88,75,100,77
37,42,6,7,3,13,0.23,86,86,100,92
70,45,9,6,0,15,0.0,19,19,40,40
39,25,5,3,2,8,0.25,75,56,100,72
9,9,2,2,2,4,0.5,100,100,100,100
72,182,13,26,2,30,0.07,26,23,100,42
75,18,11,3,3,12,0.25,100,39,100,89
69,65,13,13,11,24,0.46,97,91,100,97
66,85,11,16,0,26,0.0,22,21,26,24
92,44,12,8,0,19,0.0,16,16,33,32
22,14,3,2,2,5,0.4,100,78,100,100
22,11,3,2,0,5,0.0,55,55,64,64
65,38,8,6,0,14,0.0,25,25,37,37
54,49,8,6,1,14,0.07,50,50,100,58
22,34,4,6,3,10,0.3,87,79,100,73
55,34,7,5,1,12,0.08,56,56,100,65
10,10,2,2,2,4,0.5,100,100,100,100
25,20,4,3,2,7,0.29,75,62,100,60
27,28,6,4,0,10,0.0,25,25,33,33
30,32,5,5,3,10,0.3,82,71,100,73
21,43,4,8,2,11,0.18,69,62,100,62
17,19,3,3,2,6,0.33,94,94,100,88
101,30,12,5,4,16,0.25,91,41,100,63
38,27,6,4,2,10,0.2,68,62,100,74
40,96,6,13,1,18,0.06,37,35,100,60
34,34,5,5,4,10,0.4,87,76,100,76
21,20,4,3,2,7,0.29,83,83,100,92
29,19,5,4,2,9,0.22,64,54,100,42
57,66,8,9,8,17,0.47,100,93,100,84
65,38,8,6,2,13,0.15,52,35,100,47
33,27,6,4,2,10,0.2,53,43,100,48
64,63,10,10,9,20,0.45,93,87,100,86
53,64,6,7,4,13,0.31,90,84,100,76
74,51,9,7,0,14,0.0,24,22,29,26
48,37,9,6,4,13,0.31,70,59,100,62
18,18,3,3,2,6,0.33,83,61,100,61
73,21,10,3,2,13,0.15,76,36,100,52
34,26,5,4,4,9,0.44,100,87,100,69
69,56,8,8,4,16,0.25,74,59,100,59
14,20,3,4,2,7,0.29,78,53,100,64
33,27,4,4,2,8,0.25,71,63,100,67
27,34,4,5,1,9,0.11,62,56,100,64
24,19,4,3,1,7,0.14,74,74,100,84
19,25,4,4,3,8,0.38,81,59,100,63
50,19,6,3,0,9,0.0,32,32,53,53
23,24,2,3,0,5,0.0,68,68,70,70
57,46,8,6,3,11,0.27,69,47,100,52
49,30,5,5,3,10,0.3,82,61,100,67
30,15,5,3,2,8,0.25,85,58,100,53
44,24,6,4,3,10,0.3,88,59,100,62
62,66,10,10,3,20,0.15,53,53,100,53
34,34,5,5,5,10,0.5,100,100,100,100
28,47,5,8,3,12,0.25,67,61,100,68
81,40,13,6,2,18,0.11,52,50,100,65
34,29,5,5,3,10,0.3,71,57,100,67
66,67,10,10,9,20,0.45,94,89,100,88
13,21,2,3,2,5,0.4,100,76,100,100
30,24,4,5,0,9,0.0,26,26,42,42
35,26,4,3,1,7,0.14,66,69,100,81
20,19,3,3,2,6,0.33,97,97,100,100
26,28,4,4,3,8,0.38,89,78,100,81
53,34,8,5,0,12,0.0,22,23,38,41
35,38,4,5,0,9,0.0,44,44,46,46
45,10,7,2,0,9,0.0,22,22,30,30
21,16,4,3,3,7,0.43,100,86,100,100
29,26,4,4,2,8,0.25,67,55,100,62
25,35,4,5,4,9,0.44,100,83,100,100
32,27,5,4,4,9,0.44,100,92,100,81
13,18,2,3,1,5,0.2,56,45,100,54
116,109,16,15,12,27,0.44,94,87,100,92
45,37,7,6,6,13,0.46,100,90,100,92
35,94,5,13,3,15,0.2,73,48,100,54
22,22,3,3,3,6,0.5,100,100,100,100
17,22,2,3,2,5,0.4,100,87,100,100
28,31,5,4,0,9,0.0,14,14,22,22
26,29,4,4,1,8,0.12,65,65,100,71
21,27,3,4,2,7,0.29,89,88,100,95
40,33,5,5,4,9,0.44,100,85,100,76
95,50,11,9,0,18,0.0,28,25,35,33
20,20,3,3,3,6,0.5,100,100,100,100
16,15,3,3,2,6,0.33,85,77,100,80
20,31,4,5,4,9,0.44,100,78,100,100
23,16,3,2,1,5,0.2,81,77,100,94
62,37,9,7,1,14,0.07,28,38,100,46
52,31,9,5,4,12,0.33,87,58,100,65
28,39,4,7,0,11,0.0,24,24,32,32
37,30,6,5,2,11,0.18,69,66,100,67
33,27,5,5,4,10,0.4,88,70,100,88
51,33,7,5,3,12,0.25,80,60,100,76
59,40,10,7,5,13,0.38,89,63,100,72
28,22,5,4,1,9,0.11,48,48,100,67
36,40,6,6,1,12,0.08,45,45,100,47
75,45,10,6,4,16,0.25,86,60,100,76
25,14,3,2,2,5,0.4,100,72,100,100
45,51,8,8,3,15,0.2,60,56,100,65
61,57,8,8,7,16,0.44,91,81,100,77
50,53,7,7,4,14,0.29,80,76,100,81
73,37,10,6,2,15,0.13,49,42,100,46
106,37,15,5,3,19,0.16,83,48,100,73
19,24,3,3,2,6,0.33,85,65,100,85
63,51,8,5,1,11,0.09,56,51,100,55
20,20,3,3,2,6,0.33,89,80,100,80
87,71,14,10,2,24,0.08,47,46,100,51
18,18,3,3,2,6,0.33,80,67,100,67
4,9,1,2,1,3,0.33,100,62,100,100
67,61,9,9,8,18,0.44,94,84,100,79
26,30,4,5,4,9,0.44,100,93,100,85
25,26,3,4,2,7,0.29,72,67,100,64
14,18,3,3,2,6,0.33,78,69,100,88
48,129,7,18,0,24,0.0,21,20,35,35
48,35,6,5,2,10,0.2,73,60,100,69
20,11,4,2,2,6,0.33,100,71,100,82
101,105,13,14,11,23,0.48,100,88,100,95
36,29,6,5,3,11,0.27,84,74,100,76
31,32,4,4,3,8,0.38,98,98,100,97
37,21,6,3,3,9,0.33,100,72,100,86
19,19,4,4,4,8,0.5,100,100,100,100
15,15,3,3,3,6,0.5,100,100,100,100
24,17,4,3,2,7,0.29,87,63,100,47
13,14,3,3,2,6,0.33,74,74,100,80
23,22,3,3,0,6,0.0,31,31,47,47
23,17,4,3,2,7,0.29,85,85,100,100
41,31,6,5,2,11,0.18,56,53,100,52
31,29,4,4,0,8,0.0,13,13,28,28
11,21,2,4,2,6,0.33,100,69,100,73
57,67,7,11,2,17,0.12,49,45,100,44
15,25,2,3,2,5,0.4,100,75,100,100
30,29,5,5,4,10,0.4,84,71,100,69
43,66,6,9,0,15,0.0,28,28,35,35
30,22,4,3,2,7,0.29,90,69,100,82
49,31,8,5,4,13,0.31,83,75,100,71
65,25,8,3,3,9,0.33,100,56,100,84
40,71,5,10,2,15,0.13,52,47,100,50
48,68,7,8,3,15,0.2,70,55,100,57
29,27,4,4,3,8,0.38,83,68,100,74
23,37,5,7,4,12,0.33,88,67,100,65
55,55,7,7,5,14,0.36,88,85,100,85
22,31,3,5,1,8,0.12,72,72,100,86
38,47,7,8,6,15,0.4,96,87,100,97
16,16,3,3,3,6,0.5,100,100,100,100
62,61,10,10,7,16,0.44,93,89,100,89
52,39,8,6,1,14,0.07,57,55,100,58
25,28,4,5,1,9,0.11,60,60,100,64
20,24,3,4,2,7,0.29,75,55,100,63
97,100,14,12,2,26,0.08,42,39,100,39
16,17,3,3,2,6,0.33,97,97,100,94
47,26,5,4,1,9,0.11,52,52,100,46
26,26,5,5,4,10,0.4,89,81,100,81
22,14,4,3,2,7,0.29,78,78,100,79
23,28,4,5,2,9,0.22,61,63,100,70
66,32,10,5,0,14,0.0,32,31,44,44
107,62,14,10,5,24,0.21,62,53,100,56
62,62,9,9,9,18,0.5,100,100,100,100
44,58,7,9,3,16,0.19,65,65,100,82
19,29,3,5,2,8,0.25,85,79,100,79
7,17,2,3,1,5,0.2,44,33,100,57
30,40,5,6,0,11,0.0,40,40,43,43
19,29,3,5,0,8,0.0,25,25,36,36
21,16,3,2,2,5,0.4,100,86,100,75
79,12,11,2,1,12,0.08,50,26,100,58
28,29,5,5,2,10,0.2,74,53,100,54
31,41,5,6,0,9,0.0,45,47,55,55
46,40,8,7,3,15,0.2,58,56,100,60
22,24,3,3,1,6,0.17,83,83,100,90
13,15,2,2,1,4,0.25,86,86,100,92
135,68,21,12,1,31,0.03,37,36,100,41
56,48,7,6,4,13,0.31,81,77,100,67
31,25,5,5,3,10,0.3,75,54,100,60
16,25,2,3,1,5,0.2,78,78,100,81
